Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalInvolvement,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
16,1,1.0,3.0,17.57762292,6.0,0.0,4.0,0.0,0.0,0.0,0,2.902659367,2.0
15,0,2.0,4.0,6.298664549,27.0,0.0,3.0,0.0,0.0,1.0,0,0.691477419,4.0
17,0,2.0,4.0,2.579578159,21.0,1.0,3.0,1.0,0.0,1.0,1,1.8865425,4.0
18,0,1.0,0.0,9.369224742,6.0,0.0,2.0,0.0,0.0,0.0,1,2.635341351,2.0
18,0,0.0,3.0,11.96612151,16.0,1.0,1.0,0.0,0.0,0.0,0,1.500339419,4.0
17,0,0.0,2.0,0.619412068,18.0,0.0,2.0,0.0,0.0,1.0,0,1.235553816,4.0
16,0,0.0,2.0,5.497913165,21.0,0.0,2.0,0.0,0.0,0.0,0,0.604613406,4.0
18,1,0.0,1.0,0.655997486,15.0,0.0,4.0,0.0,0.0,0.0,0,1.388138976,4.0
15,1,1.0,2.0,8.406707784,2.0,0.0,2.0,0.0,0.0,1.0,0,3.300552206,1.0
18,1,1.0,4.0,17.90200058,14.0,0.0,3.0,0.0,0.0,0.0,1,2.168641593,3.0
15,0,0.0,3.0,19.65304823,13.0,0.0,2.0,1.0,1.0,0.0,0,2.79726748,2.0
17,1,0.0,2.0,12.74095107,14.0,0.0,1.0,0.0,0.0,0.0,0,1.717458615,4.0
15,1,2.0,0.0,3.232753876,13.0,0.0,2.0,0.0,1.0,0.0,0,1.687900492,4.0
17,1,2.0,1.0,18.1169878,6.0,0.0,2.0,1.0,0.0,0.0,0,2.952145863,2.0
15,1,0.0,3.0,10.32495646,24.0,0.0,2.0,1.0,0.0,0.0,0,0.963375009,4.0
17,1,3.0,2.0,3.074986242,2.0,0.0,2.0,1.0,0.0,0.0,0,3.334971828,1.0
15,0,3.0,2.0,18.43453339,29.0,0.0,1.0,0.0,0.0,0.0,0,0.443640655,4.0
16,0,0.0,0.0,15.14938101,16.0,1.0,2.0,1.0,0.0,0.0,0,1.955791739,4.0
15,1,0.0,2.0,14.63410545,9.0,0.0,3.0,1.0,1.0,0.0,0,2.850351339,2.0
15,1,1.0,2.0,14.18361408,14.0,1.0,2.0,0.0,1.0,0.0,0,2.370067422,3.0
16,1,3.0,3.0,4.006796422,28.0,1.0,2.0,0.0,0.0,0.0,0,0.152590779,4.0
18,0,2.0,2.0,4.220133834,5.0,0.0,0.0,0.0,0.0,0.0,0,2.123043127,3.0
18,0,0.0,1.0,13.76585997,27.0,1.0,1.0,1.0,0.0,1.0,1,0.922013232,4.0
15,1,0.0,2.0,4.394455002,16.0,0.0,2.0,0.0,0.0,0.0,1,1.428993238,4.0
16,0,1.0,0.0,8.773433936,16.0,1.0,2.0,0.0,1.0,0.0,0,1.893440916,4.0
15,0,1.0,4.0,15.64003651,13.0,1.0,2.0,0.0,0.0,0.0,0,1.939584666,4.0
17,1,0.0,1.0,15.67905036,23.0,0.0,3.0,1.0,1.0,0.0,0,1.511276997,4.0
17,0,2.0,2.0,9.065235451,24.0,0.0,1.0,0.0,0.0,1.0,0,0.825604174,4.0
15,0,1.0,1.0,15.84379877,17.0,0.0,0.0,1.0,0.0,0.0,0,1.764354309,4.0
18,1,2.0,2.0,16.77243592,24.0,0.0,2.0,1.0,0.0,0.0,0,1.2955949,4.0
18,0,2.0,2.0,13.09551503,4.0,0.0,2.0,0.0,0.0,0.0,0,2.473717178,3.0
15,0,2.0,2.0,4.568517046,28.0,0.0,2.0,0.0,0.0,1.0,0,0.019798485,4.0
15,1,0.0,1.0,5.480235608,7.0,0.0,3.0,0.0,0.0,0.0,0,2.202958506,3.0
17,0,1.0,1.0,6.296823108,6.0,0.0,3.0,1.0,0.0,0.0,0,3.040025436,1.0
18,0,0.0,1.0,2.336082155,22.0,1.0,1.0,1.0,0.0,0.0,0,1.069079987,4.0
15,1,1.0,2.0,5.463192407,3.0,1.0,4.0,1.0,0.0,0.0,0,3.941760022,0.0
18,1,1.0,2.0,9.106574996,4.0,0.0,3.0,0.0,1.0,0.0,0,3.042275369,1.0
16,0,0.0,3.0,18.16875096,15.0,0.0,3.0,0.0,1.0,0.0,0,2.10396651,3.0
17,1,0.0,3.0,2.089606335,13.0,0.0,3.0,0.0,0.0,0.0,0,1.787522329,4.0
18,0,0.0,2.0,14.40535848,26.0,1.0,1.0,1.0,0.0,0.0,1,1.100381883,4.0
18,1,0.0,2.0,13.74566009,26.0,0.0,2.0,0.0,0.0,0.0,0,0.854558289,4.0
17,0,2.0,0.0,1.915083973,18.0,0.0,2.0,0.0,1.0,0.0,1,1.199651388,4.0
16,1,2.0,2.0,18.4514481,13.0,1.0,1.0,0.0,0.0,0.0,0,2.591940919,2.0
17,1,1.0,3.0,11.36944404,8.0,1.0,0.0,0.0,0.0,0.0,1,2.282212745,3.0
18,1,0.0,1.0,7.274510423,5.0,0.0,2.0,0.0,0.0,0.0,0,2.754877493,2.0
15,1,0.0,2.0,15.13077167,16.0,0.0,2.0,0.0,1.0,0.0,0,1.921268647,4.0
15,0,0.0,3.0,5.147309168,18.0,0.0,3.0,1.0,0.0,1.0,0,1.583556496,4.0
17,1,0.0,3.0,13.87019674,11.0,0.0,1.0,0.0,0.0,1.0,0,1.723385686,4.0
18,1,2.0,1.0,0.794224151,3.0,1.0,3.0,1.0,0.0,0.0,0,2.876055005,2.0
15,0,0.0,2.0,16.78816075,15.0,0.0,1.0,0.0,0.0,0.0,0,1.88899193,4.0
18,1,0.0,1.0,8.96341694,24.0,0.0,3.0,1.0,1.0,0.0,0,1.369369967,4.0
17,0,0.0,1.0,12.73385829,10.0,1.0,2.0,0.0,0.0,0.0,0,2.550546234,2.0
15,1,0.0,3.0,4.424756396,21.0,1.0,2.0,1.0,1.0,1.0,1,1.943573341,4.0
18,1,1.0,3.0,13.54147425,3.0,1.0,3.0,1.0,0.0,0.0,1,3.310401269,1.0
15,1,1.0,2.0,15.44480552,16.0,0.0,1.0,0.0,0.0,0.0,0,1.418938675,4.0
17,0,0.0,0.0,9.464263738,7.0,0.0,1.0,0.0,1.0,0.0,0,2.353054655,3.0
18,1,0.0,3.0,12.35453848,13.0,0.0,2.0,0.0,0.0,1.0,0,1.752886206,4.0
15,1,0.0,2.0,9.126518476,26.0,0.0,1.0,1.0,0.0,1.0,0,0.513962989,4.0
17,1,0.0,1.0,17.88182739,1.0,0.0,2.0,0.0,0.0,0.0,0,3.021954868,1.0
15,0,0.0,2.0,9.95738361,10.0,0.0,1.0,0.0,1.0,0.0,1,1.834749448,4.0
15,0,3.0,0.0,16.83617418,10.0,0.0,3.0,0.0,0.0,0.0,0,2.275700147,3.0
16,1,1.0,2.0,16.02704117,23.0,1.0,3.0,1.0,1.0,0.0,1,1.767646785,4.0
16,0,1.0,2.0,8.210096427,21.0,0.0,0.0,1.0,0.0,1.0,0,1.353723074,4.0
17,1,0.0,1.0,4.601689837,23.0,1.0,3.0,0.0,1.0,0.0,0,1.034201169,4.0
16,1,0.0,1.0,8.121642651,5.0,0.0,2.0,0.0,0.0,0.0,0,2.758341831,2.0
17,1,1.0,1.0,16.52434752,20.0,1.0,2.0,1.0,0.0,0.0,0,1.789966874,4.0
16,1,1.0,0.0,4.552650716,20.0,0.0,2.0,1.0,0.0,0.0,0,1.223973607,4.0
15,1,2.0,2.0,10.48872692,13.0,1.0,3.0,0.0,1.0,0.0,1,2.443619105,3.0
17,1,0.0,3.0,16.12193496,29.0,0.0,2.0,0.0,1.0,1.0,0,0.362957003,4.0
15,0,0.0,0.0,12.84419274,25.0,1.0,1.0,0.0,0.0,0.0,0,0.900041692,4.0
17,0,2.0,2.0,4.912631481,26.0,0.0,4.0,0.0,0.0,0.0,0,0.656616923,4.0
17,0,1.0,3.0,2.185588907,7.0,0.0,3.0,1.0,0.0,0.0,0,2.186426951,3.0
16,0,1.0,1.0,15.8876845,6.0,1.0,1.0,0.0,0.0,1.0,1,2.883136266,2.0
17,0,0.0,1.0,1.979372468,7.0,1.0,3.0,1.0,0.0,0.0,0,2.877853698,2.0
18,0,1.0,2.0,5.427627902,27.0,0.0,2.0,0.0,0.0,0.0,0,0.01206349,4.0
15,0,0.0,1.0,17.10218844,7.0,0.0,1.0,1.0,0.0,0.0,0,2.583738163,2.0
16,1,0.0,0.0,6.929385742,22.0,0.0,1.0,0.0,1.0,0.0,0,1.161554531,4.0
16,1,0.0,2.0,19.46090699,1.0,0.0,0.0,1.0,0.0,0.0,0,3.301690513,1.0
18,1,1.0,2.0,19.5946867,26.0,1.0,3.0,0.0,0.0,0.0,0,1.505172773,4.0
15,1,0.0,2.0,5.365520409,15.0,0.0,2.0,0.0,0.0,0.0,0,1.385696221,4.0
15,0,0.0,2.0,0.819564445,8.0,0.0,2.0,0.0,0.0,0.0,1,2.240923949,3.0
16,0,2.0,2.0,14.10126568,12.0,1.0,1.0,1.0,0.0,0.0,0,2.116723382,3.0
17,1,0.0,1.0,9.019730053,22.0,0.0,2.0,0.0,0.0,0.0,1,1.036656834,4.0
16,1,1.0,1.0,2.015056879,11.0,0.0,2.0,0.0,0.0,0.0,0,1.617460207,4.0
15,0,0.0,1.0,14.15045638,26.0,0.0,3.0,0.0,0.0,0.0,0,0.865945542,4.0
18,1,0.0,1.0,0.623498182,21.0,0.0,4.0,0.0,1.0,0.0,0,1.320245987,4.0
16,1,2.0,2.0,17.40393381,24.0,0.0,2.0,1.0,0.0,0.0,1,1.259764683,4.0
15,1,0.0,3.0,2.773050582,28.0,0.0,2.0,1.0,0.0,0.0,0,0.081573184,4.0
16,1,0.0,4.0,2.546237575,16.0,0.0,2.0,0.0,1.0,1.0,0,1.689673085,4.0
17,0,1.0,2.0,3.513445959,26.0,0.0,3.0,0.0,0.0,0.0,1,0.46042165,4.0
16,1,1.0,1.0,19.20532717,1.0,0.0,1.0,1.0,0.0,0.0,0,3.577043897,0.0
16,1,1.0,1.0,13.86338721,12.0,0.0,2.0,1.0,0.0,0.0,0,2.087872127,3.0
15,0,0.0,3.0,16.02743071,0.0,0.0,3.0,1.0,0.0,0.0,0,3.369584362,1.0
15,0,0.0,2.0,7.952699715,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0
15,1,2.0,2.0,6.72625455,27.0,0.0,1.0,0.0,0.0,0.0,0,0.094651592,4.0
16,0,1.0,2.0,4.689680136,18.0,0.0,3.0,0.0,1.0,0.0,0,1.405315628,4.0
17,1,2.0,2.0,9.612960566,10.0,0.0,1.0,0.0,0.0,0.0,0,1.87826418,4.0
18,1,2.0,3.0,11.03657467,4.0,0.0,2.0,1.0,0.0,0.0,0,2.87190477,2.0
18,0,2.0,0.0,12.63549687,0.0,1.0,2.0,0.0,0.0,0.0,0,3.70794804,0.0
15,1,0.0,2.0,5.14237008,19.0,0.0,2.0,0.0,0.0,1.0,0,1.174868091,4.0
15,1,0.0,3.0,18.97308162,29.0,1.0,1.0,1.0,0.0,0.0,0,0.995449642,4.0
16,1,2.0,1.0,3.395169964,12.0,1.0,4.0,0.0,1.0,0.0,0,2.528711257,2.0
15,0,0.0,1.0,0.29712245,5.0,0.0,3.0,0.0,0.0,0.0,0,2.460606774,3.0
17,0,2.0,4.0,9.622513836,28.0,1.0,0.0,0.0,0.0,0.0,0,0.547780724,4.0
17,1,2.0,0.0,6.667356762,16.0,0.0,2.0,0.0,1.0,0.0,0,1.803054427,4.0
15,0,0.0,2.0,8.982468279,11.0,1.0,1.0,0.0,0.0,0.0,0,2.309975848,3.0
15,1,0.0,1.0,11.41329158,0.0,0.0,1.0,0.0,0.0,0.0,0,3.093363943,1.0
18,1,0.0,2.0,8.71178316,2.0,0.0,1.0,0.0,0.0,0.0,0,2.615900724,2.0
18,1,2.0,1.0,8.296937006,13.0,0.0,2.0,0.0,1.0,0.0,0,2.276918318,3.0
16,1,3.0,1.0,14.65446831,25.0,0.0,2.0,1.0,0.0,0.0,0,1.051531526,4.0
18,1,0.0,2.0,13.7175255,7.0,0.0,1.0,0.0,1.0,0.0,0,2.747706159,2.0
17,0,0.0,3.0,16.66542564,10.0,0.0,4.0,0.0,0.0,0.0,0,2.621670104,2.0
17,1,2.0,1.0,4.999179625,26.0,1.0,1.0,0.0,0.0,0.0,0,0.243298094,4.0
15,0,0.0,1.0,12.1905702,13.0,1.0,2.0,0.0,0.0,0.0,0,2.194706521,3.0
18,0,1.0,2.0,11.70389571,7.0,0.0,1.0,0.0,0.0,0.0,1,2.639906488,2.0
16,1,3.0,2.0,7.394756217,28.0,1.0,2.0,0.0,1.0,0.0,0,0.833493418,4.0
17,1,0.0,3.0,9.721150838,2.0,1.0,3.0,0.0,0.0,0.0,0,3.402401591,1.0
17,1,1.0,1.0,6.275642866,6.0,1.0,2.0,0.0,0.0,1.0,0,2.616291695,2.0
16,1,0.0,2.0,2.836887952,27.0,0.0,1.0,0.0,0.0,0.0,0,0.339715385,4.0
16,1,0.0,1.0,4.276024213,18.0,1.0,1.0,1.0,0.0,0.0,1,1.69772878,4.0
17,0,2.0,1.0,2.110272928,3.0,0.0,3.0,0.0,0.0,0.0,0,2.356856807,3.0
17,1,0.0,2.0,13.6613915,24.0,0.0,1.0,0.0,0.0,0.0,0,0.84562484,4.0
16,1,3.0,2.0,13.21454786,15.0,1.0,2.0,1.0,0.0,1.0,0,2.246545273,3.0
17,0,1.0,2.0,19.01212743,12.0,0.0,1.0,1.0,1.0,0.0,0,2.478699183,3.0
15,0,0.0,1.0,14.59356827,19.0,0.0,1.0,1.0,0.0,1.0,1,1.374288283,4.0
15,1,0.0,2.0,1.040916775,18.0,1.0,1.0,0.0,1.0,0.0,0,1.355381045,4.0
16,0,0.0,2.0,17.68490348,4.0,0.0,3.0,1.0,0.0,0.0,0,3.06049075,1.0
18,1,0.0,4.0,17.25350326,22.0,1.0,3.0,1.0,0.0,0.0,0,1.556957122,4.0
16,0,0.0,1.0,8.866406415,4.0,1.0,2.0,1.0,0.0,0.0,0,3.219531248,1.0
16,0,0.0,1.0,11.71726101,19.0,0.0,1.0,0.0,1.0,0.0,0,1.150153548,4.0
18,1,0.0,1.0,19.52156665,23.0,0.0,2.0,0.0,0.0,1.0,1,1.321429302,4.0
18,0,2.0,2.0,10.64608728,3.0,1.0,2.0,1.0,1.0,0.0,0,3.491326588,1.0
18,0,1.0,1.0,18.10643657,1.0,0.0,2.0,0.0,0.0,1.0,1,3.869586724,0.0
15,0,2.0,3.0,1.660775156,25.0,1.0,0.0,0.0,0.0,0.0,1,0.170463613,4.0
17,0,0.0,1.0,3.821037374,12.0,1.0,4.0,0.0,0.0,0.0,0,2.19738729,3.0
15,0,0.0,3.0,8.815098869,29.0,0.0,2.0,0.0,0.0,0.0,0,0.021155583,4.0
17,0,1.0,1.0,11.69513617,15.0,0.0,4.0,0.0,0.0,1.0,0,2.386799507,3.0
15,1,0.0,2.0,16.32455704,21.0,1.0,0.0,0.0,1.0,0.0,0,1.361031288,4.0
17,1,0.0,3.0,19.7652423,1.0,0.0,1.0,1.0,1.0,0.0,0,3.51068089,0.0
15,0,2.0,1.0,7.777029929,18.0,0.0,1.0,0.0,1.0,0.0,0,1.43737075,4.0
18,1,2.0,4.0,0.948312723,16.0,1.0,3.0,0.0,1.0,1.0,0,1.804417459,4.0
16,1,1.0,2.0,16.02343007,4.0,1.0,2.0,1.0,1.0,0.0,0,3.262269864,1.0
15,1,0.0,3.0,12.08761438,24.0,0.0,3.0,0.0,1.0,0.0,0,1.169658238,4.0
17,0,2.0,2.0,3.970857177,17.0,0.0,3.0,0.0,0.0,0.0,0,1.401550934,4.0
18,1,1.0,1.0,9.896569132,27.0,0.0,3.0,0.0,0.0,1.0,0,0.549601825,4.0
15,0,2.0,1.0,14.84620491,22.0,1.0,3.0,0.0,0.0,0.0,0,1.516508268,4.0
15,1,2.0,1.0,15.40823574,20.0,1.0,3.0,0.0,0.0,0.0,0,2.032219512,3.0
18,0,2.0,0.0,9.99236824,17.0,1.0,3.0,1.0,1.0,0.0,0,2.289299775,3.0
15,0,1.0,1.0,6.104290603,7.0,0.0,2.0,1.0,0.0,0.0,0,2.086687741,3.0
16,1,0.0,1.0,19.47485164,26.0,1.0,3.0,1.0,0.0,0.0,1,1.66766699,4.0
15,1,1.0,2.0,13.26725222,14.0,1.0,3.0,0.0,0.0,0.0,0,2.595889051,2.0
16,0,1.0,2.0,8.164750387,12.0,0.0,2.0,0.0,0.0,0.0,0,1.950769177,4.0
16,1,2.0,1.0,5.609264484,12.0,0.0,4.0,0.0,0.0,0.0,0,2.102541899,3.0
18,1,0.0,1.0,14.62205966,15.0,1.0,0.0,0.0,0.0,0.0,0,1.3791672,4.0
15,1,0.0,2.0,4.843668912,21.0,0.0,2.0,0.0,0.0,0.0,0,0.67219968,4.0
18,0,2.0,1.0,3.434199779,19.0,0.0,1.0,1.0,0.0,1.0,0,1.141638567,4.0
15,0,2.0,0.0,10.59667778,12.0,0.0,1.0,0.0,0.0,0.0,1,1.621012115,4.0
15,1,3.0,1.0,5.799747853,19.0,0.0,3.0,0.0,0.0,0.0,1,1.122110973,4.0
17,1,2.0,3.0,12.5781029,1.0,0.0,4.0,0.0,0.0,0.0,0,3.402044108,1.0
15,1,1.0,3.0,2.358773497,2.0,0.0,3.0,0.0,0.0,0.0,0,2.683854739,2.0
18,0,1.0,1.0,13.09882209,14.0,1.0,4.0,1.0,0.0,1.0,0,2.996856279,2.0
16,0,2.0,2.0,5.66593056,22.0,1.0,1.0,1.0,1.0,0.0,0,1.284865711,4.0
15,1,1.0,2.0,0.004858689,18.0,1.0,1.0,0.0,0.0,0.0,0,1.201053303,4.0
17,1,1.0,2.0,2.538721153,12.0,0.0,2.0,0.0,1.0,0.0,0,1.978021718,4.0
18,1,0.0,2.0,18.67230756,4.0,1.0,3.0,1.0,1.0,0.0,1,3.83669864,0.0
15,1,0.0,2.0,17.34709278,25.0,1.0,0.0,1.0,1.0,0.0,0,1.179903407,4.0
18,1,2.0,1.0,4.672180641,21.0,0.0,4.0,1.0,0.0,0.0,0,1.54005946,4.0
17,1,0.0,0.0,15.56743809,5.0,0.0,3.0,0.0,0.0,0.0,1,3.158858262,1.0
17,0,0.0,2.0,12.17143186,13.0,0.0,4.0,0.0,0.0,0.0,1,1.752496836,4.0
18,1,0.0,3.0,19.41809423,3.0,1.0,2.0,0.0,0.0,0.0,0,3.045113482,1.0
16,1,0.0,3.0,13.62921225,18.0,1.0,3.0,1.0,0.0,0.0,0,1.785760791,4.0
17,1,0.0,4.0,1.270714448,22.0,0.0,3.0,0.0,1.0,0.0,0,0.841108717,4.0
15,0,3.0,1.0,7.924946936,6.0,0.0,1.0,0.0,1.0,0.0,0,2.397182558,3.0
15,0,1.0,2.0,19.27635322,3.0,1.0,4.0,0.0,0.0,0.0,0,3.576909015,0.0
16,0,0.0,2.0,10.77961749,1.0,0.0,3.0,1.0,0.0,1.0,0,3.225158275,1.0
17,0,0.0,4.0,5.757590067,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0
17,1,1.0,4.0,2.405419263,6.0,1.0,1.0,0.0,0.0,1.0,0,2.806697764,2.0
15,0,0.0,2.0,14.0705668,2.0,1.0,2.0,1.0,0.0,0.0,0,3.42183767,1.0
15,1,2.0,1.0,12.89712087,14.0,0.0,2.0,0.0,1.0,0.0,1,2.105309279,3.0
16,0,1.0,2.0,7.478774272,0.0,0.0,3.0,0.0,0.0,0.0,0,3.160902091,1.0
16,1,2.0,1.0,19.01882704,1.0,0.0,0.0,0.0,0.0,0.0,0,2.99354156,2.0
17,1,0.0,2.0,0.44405626,9.0,1.0,3.0,1.0,0.0,0.0,0,2.490220426,3.0
18,1,1.0,3.0,6.074477033,15.0,0.0,3.0,1.0,0.0,1.0,0,2.13083278,3.0
17,1,0.0,1.0,18.42138973,24.0,0.0,1.0,1.0,0.0,0.0,1,0.838464873,4.0
15,1,3.0,2.0,6.418708766,27.0,0.0,2.0,1.0,0.0,1.0,0,0.676771033,4.0
17,1,1.0,2.0,5.045056677,14.0,1.0,1.0,1.0,0.0,0.0,0,1.735956512,4.0
18,0,0.0,2.0,10.6844082,23.0,1.0,1.0,1.0,0.0,0.0,0,1.254572618,4.0
16,1,0.0,1.0,16.476035,14.0,1.0,2.0,0.0,0.0,0.0,0,1.922688235,4.0
18,0,0.0,2.0,2.062935218,13.0,0.0,4.0,1.0,0.0,0.0,0,2.19199842,3.0
18,0,1.0,3.0,18.86041419,21.0,1.0,1.0,0.0,1.0,1.0,0,1.757523486,4.0
18,1,0.0,3.0,15.90145762,13.0,0.0,2.0,1.0,0.0,0.0,0,1.92410232,4.0
16,0,1.0,1.0,3.625005111,5.0,0.0,1.0,1.0,0.0,0.0,0,2.80797413,2.0
18,1,0.0,3.0,14.24015922,13.0,1.0,1.0,0.0,0.0,0.0,0,2.138772677,3.0
18,0,1.0,2.0,7.699174453,16.0,0.0,2.0,0.0,0.0,1.0,0,1.363841047,4.0
18,1,2.0,1.0,8.045893562,17.0,0.0,3.0,0.0,1.0,0.0,0,1.722726052,4.0
15,0,2.0,0.0,15.66580185,19.0,1.0,0.0,0.0,1.0,0.0,0,1.192108472,4.0
18,1,2.0,1.0,19.25569616,18.0,0.0,4.0,0.0,0.0,0.0,0,1.53478239,4.0
16,1,0.0,3.0,2.533117457,29.0,0.0,0.0,0.0,1.0,0.0,0,0.115243211,4.0
18,1,0.0,2.0,8.412604738,16.0,0.0,3.0,0.0,1.0,0.0,0,1.562359564,4.0
18,1,1.0,2.0,9.618832162,15.0,0.0,3.0,1.0,0.0,0.0,0,2.096032625,3.0
16,0,0.0,1.0,7.526236339,7.0,1.0,2.0,0.0,1.0,0.0,0,3.009238323,1.0
18,1,0.0,2.0,7.263782474,6.0,0.0,1.0,0.0,0.0,0.0,0,2.071108065,3.0
16,0,0.0,0.0,1.045373351,19.0,1.0,2.0,0.0,0.0,1.0,0,1.747356452,4.0
18,0,0.0,1.0,13.71077241,27.0,0.0,3.0,1.0,1.0,0.0,0,1.079867369,4.0
16,0,0.0,2.0,8.724288342,11.0,0.0,3.0,0.0,0.0,1.0,0,2.271400211,3.0
18,1,2.0,1.0,3.895876053,8.0,0.0,2.0,0.0,1.0,0.0,0,2.117233031,3.0
18,0,0.0,3.0,16.32067005,26.0,1.0,2.0,0.0,0.0,0.0,0,0.743592358,4.0
15,0,1.0,1.0,16.05121496,13.0,0.0,3.0,0.0,1.0,0.0,0,1.892745845,4.0
15,0,0.0,2.0,9.727832562,19.0,1.0,4.0,0.0,0.0,0.0,0,1.586464189,4.0
18,1,1.0,2.0,5.969013223,0.0,0.0,3.0,0.0,0.0,1.0,0,3.512322895,0.0
18,1,0.0,2.0,12.76185452,9.0,1.0,3.0,0.0,0.0,1.0,0,2.629211521,2.0
17,0,2.0,1.0,5.763042716,16.0,1.0,2.0,1.0,1.0,0.0,0,1.8366428,4.0
16,1,2.0,0.0,4.720158606,16.0,1.0,3.0,1.0,0.0,1.0,0,1.83435914,4.0
17,1,0.0,3.0,14.61029308,16.0,1.0,3.0,0.0,0.0,0.0,1,1.766055977,4.0
15,0,3.0,1.0,0.806504794,3.0,0.0,3.0,1.0,0.0,1.0,1,3.201710217,1.0
15,0,3.0,3.0,1.895369421,16.0,1.0,2.0,0.0,0.0,0.0,0,1.263890772,4.0
15,1,2.0,4.0,0.13576348,17.0,0.0,2.0,0.0,1.0,1.0,1,1.427724376,4.0
15,0,2.0,1.0,3.05886373,19.0,0.0,2.0,0.0,0.0,1.0,1,1.070707952,4.0
18,1,0.0,1.0,1.379800174,22.0,0.0,2.0,0.0,0.0,0.0,1,0.832717506,4.0
18,1,0.0,4.0,5.776199399,7.0,0.0,3.0,1.0,0.0,0.0,0,2.537098951,2.0
18,1,0.0,3.0,2.985360253,12.0,0.0,2.0,1.0,0.0,0.0,0,1.671076182,4.0
15,1,3.0,2.0,4.81992516,22.0,0.0,1.0,0.0,1.0,1.0,0,0.81655066,4.0
15,1,0.0,2.0,18.72251143,24.0,0.0,3.0,0.0,1.0,0.0,0,1.131402736,4.0
16,0,2.0,1.0,10.40320446,29.0,0.0,3.0,0.0,0.0,0.0,0,0.333154228,4.0
17,0,2.0,4.0,7.296361926,21.0,1.0,2.0,0.0,0.0,0.0,0,1.48906302,4.0
15,1,2.0,4.0,17.46782916,19.0,1.0,1.0,0.0,1.0,0.0,0,1.683330032,4.0
16,1,3.0,1.0,7.899805411,21.0,1.0,4.0,1.0,0.0,0.0,0,1.921942134,4.0
16,1,0.0,1.0,6.700171399,14.0,0.0,3.0,0.0,0.0,0.0,0,1.940006922,4.0
17,0,0.0,1.0,4.145650451,19.0,0.0,1.0,1.0,0.0,0.0,0,1.065848673,4.0
18,1,0.0,1.0,7.555936478,22.0,1.0,0.0,0.0,0.0,0.0,0,0.968986131,4.0
15,0,0.0,3.0,6.33368712,8.0,1.0,2.0,1.0,0.0,0.0,0,2.68614499,2.0
17,1,0.0,1.0,13.54607919,2.0,1.0,3.0,1.0,1.0,0.0,0,3.520612392,0.0
15,1,0.0,0.0,5.791654093,2.0,0.0,1.0,1.0,0.0,0.0,0,2.815973296,2.0
16,0,2.0,1.0,11.54399493,1.0,0.0,2.0,1.0,1.0,0.0,0,3.487510668,1.0
16,0,1.0,4.0,1.317843301,0.0,1.0,2.0,0.0,0.0,1.0,0,3.592128978,0.0
18,1,0.0,2.0,3.825783134,13.0,0.0,3.0,0.0,0.0,0.0,0,1.578441665,4.0
16,1,1.0,2.0,8.148105432,16.0,0.0,2.0,1.0,0.0,1.0,0,1.886008174,4.0
16,1,0.0,1.0,18.73898508,12.0,1.0,2.0,0.0,1.0,0.0,0,2.366010872,3.0
15,0,2.0,3.0,13.28148242,29.0,0.0,1.0,0.0,0.0,0.0,0,0.393186471,4.0
15,0,1.0,1.0,5.101744448,22.0,0.0,1.0,0.0,1.0,1.0,0,0.713267665,4.0
17,0,2.0,0.0,2.540671519,14.0,1.0,3.0,0.0,1.0,1.0,0,2.57444997,2.0
18,0,0.0,0.0,1.170732002,26.0,0.0,1.0,1.0,1.0,0.0,0,0.700539867,4.0
15,0,2.0,1.0,6.108269971,24.0,1.0,3.0,1.0,0.0,1.0,0,1.586289237,4.0
16,1,1.0,2.0,3.153220536,13.0,1.0,0.0,0.0,1.0,0.0,0,2.058575293,3.0
15,1,1.0,3.0,3.48020896,1.0,1.0,1.0,0.0,0.0,0.0,0,3.129640051,1.0
16,0,1.0,2.0,15.21518617,6.0,1.0,4.0,1.0,1.0,0.0,0,3.539198712,0.0
18,1,2.0,3.0,0.316761419,16.0,0.0,2.0,1.0,1.0,1.0,0,2.059966656,3.0
17,1,1.0,2.0,11.15620251,17.0,0.0,3.0,0.0,1.0,1.0,1,1.756035495,4.0
15,0,1.0,2.0,7.589227612,5.0,0.0,1.0,1.0,1.0,0.0,0,2.622601052,2.0
17,1,3.0,2.0,10.131,26.0,0.0,1.0,0.0,0.0,0.0,0,0.262861167,4.0
15,0,2.0,1.0,11.25660474,20.0,0.0,3.0,0.0,1.0,1.0,0,1.704415089,4.0
16,0,0.0,1.0,6.267353889,7.0,0.0,2.0,0.0,0.0,0.0,0,2.104449931,3.0
17,1,2.0,2.0,5.902177204,27.0,1.0,2.0,1.0,1.0,1.0,0,0.83751232,4.0
15,0,0.0,0.0,14.66803699,26.0,0.0,0.0,1.0,1.0,0.0,0,0.556828033,4.0
16,0,0.0,1.0,17.42553976,1.0,0.0,2.0,1.0,0.0,0.0,0,3.350130974,1.0
17,0,1.0,2.0,3.851632649,0.0,0.0,3.0,1.0,0.0,0.0,0,3.279646224,1.0
17,0,3.0,4.0,1.952375211,15.0,0.0,3.0,0.0,1.0,0.0,0,1.556328957,4.0
